Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL,Campaign ID,Campaign Name
119849,Experience Crimson Desert on XBOX & PC – Prices Start at Only Rs.5932!,Loaded,Electronics,Delve into the epic tales of Crimson Desert and conquer the challenges.Available on both XBOX and PC for your convenience.Amazing price starting at Rs.5932.Claim your savings and start playing now!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.loaded.com/#q=Crimson%20Desert,live,2026-03-25,2027-01-31,25/03/2026,https://cdn0.cuelinks.com/campaigns/33156/original/New_Project_-_2025-09-09T172715.658.png?1757419050,33156,Loaded
119851,Flat 20% Off on Top Choppers & Kettles!,Borosil,"Food & Grocery,Finance",Receive a fantastic 20% price cut on our bestselling kitchen tools.Starting price of Rs.40 gives you access to great quality.Applicable for every customer – jump in!Transform your kitchen today – shop the deal!,,"",https://linksredirect.com/?pub_id=203477&url=https://myborosil.com/collections/bestsellers,live,2026-03-25,2026-09-30,25/03/2026,https://cdn0.cuelinks.com/campaigns/5846/original/logo20250811-2184298-nq4d0f.jpg?1754903752,5846,Borosil
119855,Save Up to 60% on Stylish Sofas & Recliners!,Godrej Interio,"Sports,Services",Elevate your living area with our exquisite designs.Massive discounts – up to 60% off!Quality furniture that brings joy and relaxation.Grab this deal and style your home now!,,"",https://linksredirect.com/?pub_id=203477&url=https://interio.com/living-room,live,2026-03-25,2026-09-30,25/03/2026,https://cdn0.cuelinks.com/campaigns/238/original/godrej-interio_logo.gif?1352180117,238,Godrej Interio
119859,Get Your Daily Nutrition at Up to 50% Off – Time to Save!,Fytika,"Food & Grocery,Entertainment,Services",This offer is open to everyone – don’t wait!Receive up to 50% Off on Daily Nutrition selections.Starting as low as Rs. 399!Grab This Deal while it lasts!,,"",https://linksredirect.com/?pub_id=203477&url=https://fytika.com/collections/daily-nutrition,live,2026-03-25,2026-12-31,25/03/2026,https://cdn0.cuelinks.com/campaigns/14357/original/New_Project_-_2025-08-08T190143.104.png?1754659918,14357,Fytika
119870,Shop Oakley Eyeglasses Today - Prices From Rs. 5290!,Titan Eye Plus,Services,"Don’t miss out on discounts for Oakley Eyeglasses online!Starting at Rs. 5290, it's a steal!Offer valid for all users!Get free shipping with your order!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.titaneyeplus.com/eyeglasses/brand/oakley/sort/price,live,2026-03-25,2026-12-31,25/03/2026,https://cdn0.cuelinks.com/campaigns/4498/original/New_Project_-_2021-08-16T182241.030_%281%29.png?1629118425,4498,Titan Eye+
119875,Snag Trendy Men's Jackets for Less than Rs. 999,Decathlon,Sports,Check out the fresh arrivals of men's jackets onlineThis deal is available for every customerAll jackets priced under Rs. 999Get your order with free shipping included,,"",https://linksredirect.com/?pub_id=203477&url=https://www.decathlon.in/c/jackets-under-999-21505?inStock%5B0%5D=1,live,2026-03-25,2026-12-31,25/03/2026,https://cdn0.cuelinks.com/campaigns/2248/original/download_%281%29.png?1473674858,2248,Decathlon
119878,Grab 9% Off on Orders Above Rs. 3499 - Limited Time!,Firstcry,Baby & Kids,"Enter the coupon code for your exclusive discount.Save 5%, up to Rs. 1500 on your order!This offer applies to all items in our store.Minimum spending must reach Rs. 3499 to qualify.",,GET9CT,https://linksredirect.com/?pub_id=203477&url=https://www.firstcry.com/,live,2026-03-25,2026-12-31,25/03/2026,https://cdn0.cuelinks.com/campaigns/49/original/FC-Logo-big_store_tagline.png?1582718900,49,Firstcry
119896,"Beauty Boost Alert: Grab Tonymoly Masks, Toners & Moisturizers Up to 30% Off!",Nykaa,Health & Beauty,Perfect for everyone—newbies and regulars alike!Prices begin at an amazing Rs. 100.Up to 30% discount on your skincare favorites!Click to snag your beauty essentials now!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.nykaa.com/brands/tonymoly/c/9551?page_no=1&sort=discount&intcmp=nykaa:hp:desktop-homepage:default:carousel:SLIDING_WIDGET_V2:2:9551:9551:60789bdce6783fba662564aea454792a&redirectpath=slug&transaction_id=60789bdce6783fba662564aea454792a,live,2026-03-26,2026-12-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/891/original/open-uri20260422-2537676-1o7bz54.?1776836644,891,Nykaa Beauty
119909,Upgrade Your Accessory Game: Lightweight Gold & Diamond Jewellery from Rs. 10792!,Malabar,Fashion,Unleash your style with our exquisite lightweight jewellery collection.Explore the Malabar Gold &amp; Diamonds site for unique finds!Starting prices at just Rs. 10792!This deal is open to every jewellery lover!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.malabargoldanddiamonds.com/gifts.html?our_collection=4314&price=-20000,live,2026-03-26,2026-12-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/4654/original/data.?1776318383,4654,malabargoldanddiamonds
119912,"Invest in Malabar Gold Coins for Less Than Rs. 20,000 Today!",Malabar,Fashion,"Take advantage of incredible savings on gold coins.Open to every shopper!Own these exquisite coins for under Rs. 20,000!Make a smart investment now – shop today!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.malabargoldanddiamonds.com/gold-coins.html?price=-20000,live,2026-03-26,2027-01-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/4654/original/data.?1776318383,4654,malabargoldanddiamonds
119917,"Exclusive Offer: Diamond Bracelets Await—From Just Rs. 20,000 for New Users!",Malabar,Fashion,"Indulge in gorgeous diamond bracelets at fantastic prices.Shop online with starting prices as low as Rs. 20,000.Choose from our best-selling collection.Seize the moment and enhance your jewelry wardrobe!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.malabargoldanddiamonds.com/diamond-jewellery/bracelet.html,live,2026-03-26,2026-12-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/4654/original/data.?1776318383,4654,malabargoldanddiamonds
119925,Embrace Elegance with Skinn Amalfi Bleu Perfumes - Prices Starting at Rs. 1276!,Titan Skinn,Health & Beauty,"This offer is for everyone!Get your hands on the exquisite Skinn Amalfi Bleu for an unbeatable priceStarting from Rs. 1276Don’t miss out, shop today!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.skinn.in/shop/amalfi,live,2026-03-26,2026-12-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/4688/original/New_Project_-_2022-05-02T164627.800.png?1651490242,4688,Titan Skinn
119927,Save Up to 50% on Effective Hair Growth Products!,Man Matters,"Food & Grocery,Entertainment,Services","Great news! This offer is open to everyone!Explore discounts of up to 50% on our hair growth range!Starting at Rs. 224, unbeatable prices!Shop now and transform your hair today!",,"",https://linksredirect.com/?pub_id=203477&url=https://manmatters.com/shop/hair?source=web_home_Categories,live,2026-03-26,2026-12-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/4380/original/New_Project_%286%29_%281%29.png?1620632505,4380,Man Matters
119937,Get 10-15% Off Overdyed Jeans for Men,Levi's,"Health & Beauty,Services",Enjoy a discount of 10-15% on chic overdyed denims.Open to all customers—everyone saves!No minimum purchase needed.Claim your savings and redefine your style now!,,"",https://linksredirect.com/?pub_id=203477&url=https://levi.in/collections/overdyed-denims,live,2026-03-26,2027-01-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/3706/original/logo20250811-2181357-7sc97.jpg?1754903809,3706,Levis
119957,Claim Your Free SafeShell VPN Trial and Stream Limitlessly!,Safeshellvpn,Services,"Utilize app-mode routing for smooth, uninterrupted streaming.Benefit from powerful servers designed for optimal performance.New customers can take advantage of this exclusive offer.Sign up now for your free trial!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.safeshellvpn.com/,live,2026-03-26,2026-12-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/29548/original/New_Project_-_2025-11-17T115926.025.png?1763360998,29548,Safeshellvpn
119959,Get 74% Off When You Subscribe Annually!,Safeshellvpn,Software,Limited-time offer: Enjoy 74% off your annual plan.Affordable starting price of $79.99/month.Access on up to 5 devices simultaneously with no bandwidth limits.Don't wait—secure this incredible deal now!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.safeshellvpn.com/,live,2026-03-26,2026-09-30,26/03/2026,https://cdn0.cuelinks.com/campaigns/29548/original/New_Project_-_2025-11-17T115926.025.png?1763360998,29548,Safeshellvpn
119963,Buy 2 Free with Every 2 Fabella Shapewear Purchased,Fabella,"Health & Beauty,Services","      When you purchase 2 Fabella shapewear pieces, get 2 free ones!      This offer is valid for all shoppers—everyone can benefit!      Great opportunity to try our shapewear and enjoy the comfort!      Grab this deal today and step up your shapewear game!  ",,"",https://linksredirect.com/?pub_id=203477&url=https://fabella.in/,live,2026-03-26,2026-09-30,26/03/2026,https://cdn0.cuelinks.com/campaigns/48650/original/New_Project_-_2026-03-24T171126.614.png?1774352505,48650,Fabella
119965,Get 61% Off + Enjoy 3 Free Months of ExpressVPN!,ExpressVPN,Services,Take advantage of a fantastic 61% savings on annual plans.Benefit from 3 bonus months free with your purchase.Prices start from a low $4.99/month.Act fast—limited time offer!,,"",https://linksredirect.com/?pub_id=203477&url=https://checkout.expressvpn.com/order?promo=spring,live,2026-03-26,2026-12-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/7392/original/New_Project_-_2024-07-30T124632.310.png?1722323805,7392,ExpressVPN
119974,Artificial Flowers: Save Up to 90% Off This Week!,Vaaree,Electronics, Grab yours starting at an incredible Rs.69. Enhance your home with stunning floral arrangements. Lasting beauty without the maintenance hassle! Shop now and make your home bloom! ,,"",https://linksredirect.com/?pub_id=203477&url=https://vaaree.com/collections/artificial-flowers,live,2026-03-26,2026-09-30,26/03/2026,https://cdn0.cuelinks.com/campaigns/5191/original/apple-icon-152x152_55x.png?1681211527,5191,Vaaree
119975,Get Ready to Cook! Enjoy Up to 85% Off Cookware!,Vaaree,Finance,  Score amazing deals on premium cookware items.  Exclusive offer open to all customers.  Revamp your culinary tools for amazing savings.  Don’t miss out – shop today and save big!  ,,"",https://linksredirect.com/?pub_id=203477&url=https://vaaree.com/collections/cookware,live,2026-03-26,2026-10-30,26/03/2026,https://cdn0.cuelinks.com/campaigns/5191/original/apple-icon-152x152_55x.png?1681211527,5191,Vaaree
119976,Unlock $25 Off Your $500 Flight Booking Using Afterpay!,Fly Fairly,Travel,Applicable only for US flight reservations.Get a $25 discount when you book a $500 flight with Afterpay.Simply apply the coupon code to receive your discount.Don’t miss out—grab this awesome offer!,,AFTERPAY25USD,https://linksredirect.com/?pub_id=203477&url=https://flyfairly.com/payment/cash-app-afterpay,live,2026-03-26,2026-12-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/12020/original/New_Project_-_2025-07-02T152624.884.png?1751450203,12020,Fly Fairly
119977,Score $100 Off on $2000 Flight Purchases with Afterpay!,Fly Fairly,Travel,Valid on flight bookings only.Save $100 when you spend $2000.Choose Afterpay for hassle-free payments.Apply the coupon code to claim this deal!,,AFTERPAY100USD,https://linksredirect.com/?pub_id=203477&url=https://flyfairly.com/payment/cash-app-afterpay?payment=cash-app-afterpay,live,2026-03-26,2026-12-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/12020/original/New_Project_-_2025-07-02T152624.884.png?1751450203,12020,Fly Fairly
119978,Score 12% Off Your Base Fare + Cancellation Protection with Klarna's Pay Later,Fly Fairly,Travel,Receive a fantastic 12% reduction on your base fare!Just enter the coupon code during checkout.No minimum booking value needed!Cancellation protection is included for your security.,,KLARNA12,https://linksredirect.com/?pub_id=203477&url=https://flyfairly.com/payment/klarna?payment=klarna-stripe,live,2026-03-26,2026-12-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/12020/original/New_Project_-_2025-07-02T152624.884.png?1751450203,12020,Fly Fairly
119981,Ride with Confidence on KTM Reise Tyres—Starting at Rs.2111!,Reisemoto,Fashion,Discover the ultimate in traction and control.Prices starting at a budget-friendly Rs.2111!Crafted for adventure and resilience.Claim your savings today and ride out!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.reisemoto.com/collections/reise-1?filter&sort_by=best-selling&filter.p.m.custom.manufacturer=KTM&filter.p.m.custom.width=&filter.p.m.custom.profile=&filter.p.m.custom.rim=,live,2026-03-26,2026-11-30,26/03/2026,https://cdn0.cuelinks.com/campaigns/11152/original/REISEMOTO-JOR-G.png?1745226870,11152,Reisemoto
119983,Get 31% Off Your Next Pair of Formal Boots!,Reisemoto,Fashion, Enjoy a fantastic 31% discount on quality formal boots. Only Rs. 5499 for a limited time! Stylish designs for every occasion. Don't wait! Grab this deal while it lasts! ,,"",https://linksredirect.com/?pub_id=203477&url=https://www.reisemoto.com/collections/formal-boots,live,2026-03-26,2026-11-30,26/03/2026,https://cdn0.cuelinks.com/campaigns/11152/original/REISEMOTO-JOR-G.png?1745226870,11152,Reisemoto
119987,Catch Every Moment of The Final 50 - Start Watching Now!,Hotstar,Entertainment,Immerse yourself in The Final 50 – stream it instantly!Secure your subscription for the best viewing experience.Be part of the buzz with episodes available on demand!Don’t wait – tune in and enjoy the thrill today!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.hotstar.com/in/shows/the-50/1271519546,live,2026-03-26,2027-01-31,26/03/2026,https://cdn0.cuelinks.com/campaigns/3752/original/New_Project_-_2025-05-05T171339.865.png?1746445437,3752,Disney+ Hotstar
120015,Check Out Botanical Women’s Dresses Starting from Rs.3490!,Jaypore,"Health & Beauty,Services",All users can take advantage of this offer!Features exquisite designs and high-quality materialsBe the center of attention in beautifully crafted dressesClaim your savings today!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.jaypore.com/c/botanicals-edit-all-you-need?page=1&fp%5B%5D=Category__fq%3ADresses,live,2026-03-27,2026-09-30,27/03/2026,https://cdn0.cuelinks.com/campaigns/3081/original/jaypore-logo.png?1491988365,3081,Jaypore
120019,Maximize Your Skills with Up to 61% Off on Generative AI Courses for Project Managers!,Knowlegehut,Education,"Develop a portfolio that demonstrates your real-world Gen AI projects.Obtain 200+ unique prompts and tools to enhance your career.Starting price is just Rs. 15,600.Offer valid for everyone!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.knowledgehut.com/agile-management/generative-ai-course-for-project-managers,live,2026-03-27,2026-12-31,27/03/2026,https://cdn0.cuelinks.com/campaigns/5178/original/kh-logo-upgrad.png?1680605550,5178,knowledgehut
120020,Limited Time Offer: 30% Off CSPO Certification Course!,Knowlegehut,Education,"Jumpstart your product owner journey with 16 hours of interactive live training.Collect 16 valuable PDUs/SEUs and boost your professional profile.Explore $2800 worth of courses focused on advanced Agile and leadership.Sign up today for just Rs. 17,135!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.knowledgehut.com/agile-management/cspo-certification-training,live,2026-03-27,2026-12-31,27/03/2026,https://cdn0.cuelinks.com/campaigns/5178/original/kh-logo-upgrad.png?1680605550,5178,knowledgehut
